,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
2961,Volkswagen,PoloHIGHLINE1.2L PETROL,534899,2015,Pune,Petrol,35944,Manual,1,10604
2962,Maruti,Vitara BrezzaZDI,349499,2017,Pune,Diesel,163292,Manual,1,35153
2963,Honda,CitySV MT PETROL,351699,2014,Pune,Diesel,82629,Manual,1,9830
2964,Volkswagen,AmeoHIGHLINE PLUS 1.0,350599,2019,Pune,Diesel,117682,Manual,2,32873
2965,Honda,CityV MT PETROL,465499,2017,Pune,Diesel,55514,Manual,1,11816
2966,Honda,Jazz1.5 SV I DTEC,452099,2015,Pune,Diesel,65668,Manual,2,31747
2967,Maruti,DzireVDI AMT,358199,2017,Pune,Petrol,35140,Automatic,1,12799
2968,Maruti,BalenoALPHA DDIS 190,321299,2017,Pune,Diesel,54930,Manual,2,12541
2969,Hyundai,VENUE1.0 TURBO GDI SX+ AT,407699,2019,Pune,Petrol,53398,Automatic,1,19889
2970,Hyundai,,315999,2017,Pune,Petrol,51869,,2,9405
2971,Hyundai,VENUE1.0L Turbo GDI SX(O) MT,380499,2019,Pune,Petrol,14732,Manual,1,5232
2972,Ford,Ecosport1.5TITANIUM TDCI,452099,2017,Pune,Diesel,99787,Manual,1,20894
2973,Ford,Ecosport1.5 TITANIUMTDCI OPT,323699,2016,Pune,Petrol,56445,Manual,2,11832
2974,Hyundai,Elite i20SPORTZ 1.2,319599,2018,Pune,Petrol,69674,Manual,1,15431
2975,Hyundai,Grand i10SPORTS 1.2 VTVT,350599,2014,Pune,Diesel,77030,Manual,1,20280
2976,Maruti,Swift DzireVXI 1.2 BS IV,316799,2013,Pune,Petrol,33284,Manual,4,11238
2977,Maruti,Vitara BrezzaZDI + AMT,333699,2018,Pune,Diesel,64669,Automatic,1,10769
2978,Ford,Ecosport1.5 TITANIUM TI VCT,316799,2018,Pune,Diesel,125998,Manual,2,11552
